date_time	temperature_celsius
2026-08-24 16:05:10.704	40.25
2026-08-24 16:05:11.704	40.25
2026-08-24 16:05:12.705	40.25
2026-08-24 16:05:13.706	40.25
2026-08-24 16:05:14.706	40.25
2026-08-24 16:05:15.707	40.25
2026-08-24 16:05:16.708	40.25
2026-08-24 16:05:17.709	40.25
2026-08-24 16:05:18.709	40.25
2026-08-24 16:05:19.716	40.25
2026-08-24 16:05:20.717	40.0
2026-08-24 16:05:21.718	40.0
2026-08-24 16:05:22.718	40.25
2026-08-24 16:05:23.719	40.0
2026-08-24 16:05:24.720	40.0
2026-08-24 16:05:25.720	40.0
2026-08-24 16:05:26.721	40.0
2026-08-24 16:05:27.722	40.0
2026-08-24 16:05:28.722	40.0
2026-08-24 16:05:29.723	40.0
2026-08-24 16:05:30.724	40.0
2026-08-24 16:05:31.724	40.0
2026-08-24 16:05:32.725	40.0
2026-08-24 16:05:33.726	40.0
2026-08-24 16:05:34.726	40.0
2026-08-24 16:05:35.727	40.0
2026-08-24 16:05:36.727	40.0
2026-08-24 16:05:37.728	40.0
2026-08-24 16:05:38.729	39.75
2026-08-24 16:05:39.729	39.75
2026-08-24 16:05:40.730	40.0
2026-08-24 16:05:41.731	40.0
2026-08-24 16:05:42.731	39.75
2026-08-24 16:05:43.732	39.75
2026-08-24 16:05:44.733	39.75
2026-08-24 16:05:45.734	39.75
2026-08-24 16:05:46.734	39.75
2026-08-24 16:05:47.735	39.75
2026-08-24 16:05:48.736	39.75
2026-08-24 16:05:49.736	39.75
2026-08-24 16:05:50.737	39.75
2026-08-24 16:05:51.738	39.75
2026-08-24 16:05:52.738	39.75
2026-08-24 16:05:53.739	39.75
2026-08-24 16:05:54.739	39.75
2026-08-24 16:05:55.740	39.75
2026-08-24 16:05:56.740	39.75
2026-08-24 16:05:57.741	39.75
2026-08-24 16:05:58.741	39.75
2026-08-24 16:05:59.742	39.75
2026-08-24 16:06:00.742	39.75
2026-08-24 16:06:01.743	39.75
2026-08-24 16:06:02.744	40.0
2026-08-24 16:06:03.745	39.75
2026-08-24 16:06:04.745	40.0
2026-08-24 16:06:05.746	40.0
2026-08-24 16:06:06.747	40.0
2026-08-24 16:06:07.747	40.0
2026-08-24 16:06:08.748	40.0
2026-08-24 16:06:09.748	40.0
2026-08-24 16:06:10.749	40.0
2026-08-24 16:06:11.749	40.0
2026-08-24 16:06:12.750	40.0
2026-08-24 16:06:13.751	40.0
2026-08-24 16:06:14.751	40.0
2026-08-24 16:06:15.752	40.25
2026-08-24 16:06:16.752	40.25
2026-08-24 16:06:17.753	40.25
2026-08-24 16:06:18.753	40.25
2026-08-24 16:06:19.754	40.25
2026-08-24 16:06:20.755	40.25
2026-08-24 16:06:21.755	40.25
2026-08-24 16:06:22.756	40.25
2026-08-24 16:06:23.756	40.25
2026-08-24 16:06:24.757	40.25
2026-08-24 16:06:25.757	40.25
2026-08-24 16:06:26.758	40.5
2026-08-24 16:06:27.758	40.25
2026-08-24 16:06:28.759	40.5
2026-08-24 16:06:29.759	40.5
2026-08-24 16:06:30.760	40.5
2026-08-24 16:06:31.764	40.5
2026-08-24 16:06:32.765	40.5
2026-08-24 16:06:33.765	40.5
2026-08-24 16:06:34.766	40.5
2026-08-24 16:06:35.766	40.5
2026-08-24 16:06:36.767	40.5
2026-08-24 16:06:37.767	40.5
2026-08-24 16:06:38.768	40.5
2026-08-24 16:06:39.769	40.5
2026-08-24 16:06:40.769	40.5
2026-08-24 16:06:41.770	40.5
2026-08-24 16:06:42.771	40.5
2026-08-24 16:06:43.771	40.5
2026-08-24 16:06:44.772	40.5
2026-08-24 16:06:45.772	40.5
2026-08-24 16:06:46.773	40.25
2026-08-24 16:06:47.773	40.25
2026-08-24 16:06:48.774	40.5
2026-08-24 16:06:49.774	40.5
2026-08-24 16:06:50.775	40.25
2026-08-24 16:06:51.775	40.25
2026-08-24 16:06:52.776	40.5
2026-08-24 16:06:53.776	40.25
2026-08-24 16:06:54.777	40.25
2026-08-24 16:06:55.778	40.25
2026-08-24 16:06:56.778	40.25
2026-08-24 16:06:57.779	40.25
2026-08-24 16:06:58.779	40.25
2026-08-24 16:06:59.780	40.25
2026-08-24 16:07:00.780	40.25
2026-08-24 16:07:01.781	40.25
2026-08-24 16:07:02.782	40.25
2026-08-24 16:07:03.782	40.25
2026-08-24 16:07:04.783	40.25
2026-08-24 16:07:05.784	40.25
2026-08-24 16:07:06.784	40.25
2026-08-24 16:07:07.785	40.25
2026-08-24 16:07:08.786	40.25
2026-08-24 16:07:09.786	40.25
2026-08-24 16:07:10.787	40.25
2026-08-24 16:07:11.787	40.25
2026-08-24 16:07:12.788	40.25
2026-08-24 16:07:13.788	40.25
2026-08-24 16:07:14.789	40.25
2026-08-24 16:07:15.790	40.0
2026-08-24 16:07:16.790	40.0
2026-08-24 16:07:17.791	40.0
2026-08-24 16:07:18.791	40.25
2026-08-24 16:07:19.792	40.0
2026-08-24 16:07:20.792	40.0
2026-08-24 16:07:21.793	40.0
2026-08-24 16:07:22.794	40.0
2026-08-24 16:07:23.794	40.0
2026-08-24 16:07:24.795	40.0
2026-08-24 16:07:25.795	40.0
2026-08-24 16:07:26.796	40.0
2026-08-24 16:07:27.796	40.0
2026-08-24 16:07:28.797	40.0
2026-08-24 16:07:29.798	40.0
2026-08-24 16:07:30.798	40.0
2026-08-24 16:07:31.799	40.0
2026-08-24 16:07:32.799	40.0
2026-08-24 16:07:33.801	40.0
2026-08-24 16:07:34.801	40.0
2026-08-24 16:07:35.802	39.75
2026-08-24 16:07:36.803	40.0
2026-08-24 16:07:37.803	40.0
2026-08-24 16:07:38.804	39.75
2026-08-24 16:07:39.805	39.75
2026-08-24 16:07:40.805	39.75
2026-08-24 16:07:41.806	39.75
2026-08-24 16:07:42.807	39.75
2026-08-24 16:07:43.807	39.75
2026-08-24 16:07:44.808	39.75
2026-08-24 16:07:45.808	39.75
2026-08-24 16:07:46.809	39.75
2026-08-24 16:07:47.809	39.75
2026-08-24 16:07:48.810	39.75
2026-08-24 16:07:49.810	39.75
2026-08-24 16:07:50.811	39.75
2026-08-24 16:07:51.811	39.75
2026-08-24 16:07:52.812	39.75
2026-08-24 16:07:53.813	39.75
2026-08-24 16:07:54.814	39.75
2026-08-24 16:07:55.814	39.75
2026-08-24 16:07:56.815	39.75
2026-08-24 16:07:57.815	39.75
2026-08-24 16:07:58.816	39.75
2026-08-24 16:07:59.816	39.75
2026-08-24 16:08:00.817	39.75
2026-08-24 16:08:01.818	39.75
2026-08-24 16:08:02.818	39.75
2026-08-24 16:08:03.819	40.0
2026-08-24 16:08:04.819	40.0
2026-08-24 16:08:05.820	40.0
2026-08-24 16:08:06.821	40.0
2026-08-24 16:08:07.821	40.0
2026-08-24 16:08:08.822	40.0
2026-08-24 16:08:09.822	40.0
2026-08-24 16:08:10.823	40.0
2026-08-24 16:08:11.824	40.0
2026-08-24 16:08:12.828	40.0
2026-08-24 16:08:13.828	40.25
2026-08-24 16:08:14.829	40.25
2026-08-24 16:08:15.830	40.25
2026-08-24 16:08:16.830	40.25
2026-08-24 16:08:17.831	40.25
2026-08-24 16:08:18.832	40.25
2026-08-24 16:08:19.832	40.25
2026-08-24 16:08:20.833	40.25
2026-08-24 16:08:21.834	40.5
2026-08-24 16:08:22.834	40.25
2026-08-24 16:08:23.835	40.25
2026-08-24 16:08:24.836	40.5
2026-08-24 16:08:25.837	40.5
2026-08-24 16:08:26.838	40.5
2026-08-24 16:08:27.838	40.5
2026-08-24 16:08:28.839	40.5
2026-08-24 16:08:29.839	40.5
2026-08-24 16:08:30.840	40.5
2026-08-24 16:08:31.840	40.5
2026-08-24 16:08:32.841	40.5
2026-08-24 16:08:33.841	40.5
2026-08-24 16:08:34.842	40.5
2026-08-24 16:08:35.843	40.5
2026-08-24 16:08:36.844	40.5
2026-08-24 16:08:37.844	40.5
2026-08-24 16:08:38.845	40.5
2026-08-24 16:08:39.845	40.5
2026-08-24 16:08:40.846	40.5
2026-08-24 16:08:41.847	40.5
2026-08-24 16:08:42.847	40.5
2026-08-24 16:08:43.848	40.5
2026-08-24 16:08:44.848	40.5
2026-08-24 16:08:45.849	40.5
2026-08-24 16:08:46.849	40.5
2026-08-24 16:08:47.850	40.5
2026-08-24 16:08:48.851	40.5
2026-08-24 16:08:49.851	40.5
2026-08-24 16:08:50.852	40.5
2026-08-24 16:08:51.853	40.5
2026-08-24 16:08:52.853	40.25
2026-08-24 16:08:53.854	40.25
2026-08-24 16:08:54.854	40.25
2026-08-24 16:08:55.855	40.5
2026-08-24 16:08:56.855	40.5
2026-08-24 16:08:57.856	40.5
2026-08-24 16:08:58.857	40.25
2026-08-24 16:08:59.857	40.25
2026-08-24 16:09:00.858	40.25
2026-08-24 16:09:01.858	40.25
2026-08-24 16:09:02.859	40.25
2026-08-24 16:09:03.860	40.25
2026-08-24 16:09:04.860	40.25
2026-08-24 16:09:05.861	40.25
2026-08-24 16:09:06.862	40.25
2026-08-24 16:09:07.862	40.25
2026-08-24 16:09:08.863	40.25
2026-08-24 16:09:09.863	40.25
2026-08-24 16:09:10.864	40.25
2026-08-24 16:09:11.864	40.25
2026-08-24 16:09:12.865	40.25
2026-08-24 16:09:13.866	40.25
2026-08-24 16:09:14.866	40.0
2026-08-24 16:09:15.867	40.25
2026-08-24 16:09:16.868	40.25
2026-08-24 16:09:17.868	40.0
2026-08-24 16:09:18.869	40.0
2026-08-24 16:09:19.870	40.0
2026-08-24 16:09:20.870	40.0
2026-08-24 16:09:21.871	40.25
2026-08-24 16:09:22.872	40.0
2026-08-24 16:09:23.873	40.0
2026-08-24 16:09:24.874	40.0
2026-08-24 16:09:25.874	40.0
2026-08-24 16:09:26.875	40.0
2026-08-24 16:09:27.876	40.0
2026-08-24 16:09:28.877	40.0
2026-08-24 16:09:29.877	40.0
2026-08-24 16:09:30.878	40.0
2026-08-24 16:09:31.879	40.0
2026-08-24 16:09:32.880	40.0
2026-08-24 16:09:33.880	40.0
2026-08-24 16:09:34.881	40.0
2026-08-24 16:09:35.882	40.0
2026-08-24 16:09:36.883	40.0
2026-08-24 16:09:37.884	39.75
2026-08-24 16:09:38.884	40.0
2026-08-24 16:09:39.888	40.0
2026-08-24 16:09:40.889	40.0
2026-08-24 16:09:41.890	39.75
2026-08-24 16:09:42.890	39.75
2026-08-24 16:09:43.891	40.0
2026-08-24 16:09:44.891	39.75
2026-08-24 16:09:45.892	39.75
2026-08-24 16:09:46.893	39.75
2026-08-24 16:09:47.893	40.0
2026-08-24 16:09:48.894	39.75
2026-08-24 16:09:49.897	39.75
2026-08-24 16:09:50.898	39.75
2026-08-24 16:09:51.898	39.75
2026-08-24 16:09:52.899	39.75
2026-08-24 16:09:53.900	39.75
2026-08-24 16:09:54.900	39.75
2026-08-24 16:09:55.901	39.75
2026-08-24 16:09:56.901	39.75
2026-08-24 16:09:57.902	39.75
2026-08-24 16:09:58.902	39.75
2026-08-24 16:09:59.903	39.75
2026-08-24 16:10:00.903	39.75
2026-08-24 16:10:01.904	39.75
2026-08-24 16:10:02.904	39.75
2026-08-24 16:10:03.905	39.75
2026-08-24 16:10:04.905	39.75
2026-08-24 16:10:05.906	39.75
2026-08-24 16:10:06.906	40.0
2026-08-24 16:10:07.907	39.75
2026-08-24 16:10:08.907	39.75
2026-08-24 16:10:09.908	40.0
2026-08-24 16:10:10.909	40.0
2026-08-24 16:10:11.909	40.0
2026-08-24 16:10:12.910	40.0
2026-08-24 16:10:13.910	40.0
2026-08-24 16:10:14.911	40.0
2026-08-24 16:10:15.912	40.0
2026-08-24 16:10:16.912	40.0
2026-08-24 16:10:17.913	40.0
2026-08-24 16:10:18.913	40.25
2026-08-24 16:10:19.914	40.25
2026-08-24 16:10:20.914	40.25
2026-08-24 16:10:21.915	40.25
2026-08-24 16:10:22.917	40.25
2026-08-24 16:10:23.917	40.25
2026-08-24 16:10:24.918	40.5
2026-08-24 16:10:25.919	40.25
2026-08-24 16:10:26.919	40.25
2026-08-24 16:10:27.920	40.5
2026-08-24 16:10:28.920	40.5
2026-08-24 16:10:29.921	40.5
2026-08-24 16:10:30.921	40.5
2026-08-24 16:10:31.922	40.5
2026-08-24 16:10:32.922	40.5
2026-08-24 16:10:33.923	40.5
2026-08-24 16:10:34.923	40.5
2026-08-24 16:10:35.924	40.5
2026-08-24 16:10:36.925	40.5
2026-08-24 16:10:37.925	40.5
2026-08-24 16:10:38.926	40.5
2026-08-24 16:10:39.927	40.5
2026-08-24 16:10:40.927	40.5
2026-08-24 16:10:41.928	40.5
2026-08-24 16:10:42.932	40.5
2026-08-24 16:10:43.932	40.5
2026-08-24 16:10:44.933	40.5
2026-08-24 16:10:45.934	40.5
2026-08-24 16:10:46.935	40.5
2026-08-24 16:10:47.935	40.5
2026-08-24 16:10:48.936	40.5
2026-08-24 16:10:49.936	40.5
2026-08-24 16:10:50.937	40.5
2026-08-24 16:10:51.938	40.5
2026-08-24 16:10:52.939	40.5
2026-08-24 16:10:53.939	40.5
2026-08-24 16:10:54.940	40.5
2026-08-24 16:10:55.941	40.5
2026-08-24 16:10:56.942	40.5
2026-08-24 16:10:57.943	40.5
2026-08-24 16:10:58.944	40.5
2026-08-24 16:10:59.945	40.5
2026-08-24 16:11:00.945	40.5
2026-08-24 16:11:01.946	40.5
2026-08-24 16:11:02.947	40.5
2026-08-24 16:11:03.948	40.5
2026-08-24 16:11:04.949	40.5
2026-08-24 16:11:05.949	40.5
2026-08-24 16:11:06.951	40.5
2026-08-24 16:11:07.952	40.25
2026-08-24 16:11:08.952	40.25
2026-08-24 16:11:09.953	40.25
2026-08-24 16:11:10.954	40.25
2026-08-24 16:11:11.955	40.25
2026-08-24 16:11:12.956	40.25
2026-08-24 16:11:13.956	40.25
2026-08-24 16:11:14.957	40.25
2026-08-24 16:11:15.957	40.25
2026-08-24 16:11:16.958	40.25
2026-08-24 16:11:17.958	40.25
2026-08-24 16:11:18.959	40.25
2026-08-24 16:11:19.959	40.25
2026-08-24 16:11:20.960	40.25
2026-08-24 16:11:21.960	40.0
2026-08-24 16:11:22.961	40.25
2026-08-24 16:11:23.961	40.25
2026-08-24 16:11:24.962	40.25
2026-08-24 16:11:25.963	40.25
2026-08-24 16:11:26.963	40.25
2026-08-24 16:11:27.964	40.25
2026-08-24 16:11:28.964	40.0
2026-08-24 16:11:29.964	40.0
2026-08-24 16:11:30.965	40.0
2026-08-24 16:11:31.966	40.0
2026-08-24 16:11:32.966	40.0
2026-08-24 16:11:33.967	40.0
2026-08-24 16:11:34.968	40.0
2026-08-24 16:11:35.968	40.0
2026-08-24 16:11:36.969	40.0
2026-08-24 16:11:37.970	40.0
2026-08-24 16:11:38.970	40.0
2026-08-24 16:11:39.971	40.0
2026-08-24 16:11:40.971	40.0
2026-08-24 16:11:41.972	40.0
2026-08-24 16:11:42.972	40.0
2026-08-24 16:11:43.973	40.0
2026-08-24 16:11:44.973	40.0
2026-08-24 16:11:45.974	40.0
2026-08-24 16:11:46.975	39.75
2026-08-24 16:11:47.975	39.75
2026-08-24 16:11:48.976	40.0
2026-08-24 16:11:49.976	40.0
2026-08-24 16:11:50.977	39.75
2026-08-24 16:11:51.977	39.75
2026-08-24 16:11:52.978	39.75
2026-08-24 16:11:53.979	39.75
2026-08-24 16:11:54.980	39.75
2026-08-24 16:11:55.980	39.75
2026-08-24 16:11:56.981	39.75
2026-08-24 16:11:57.982	39.75
2026-08-24 16:11:58.982	39.75
2026-08-24 16:11:59.983	39.75
2026-08-24 16:12:00.983	39.75
2026-08-24 16:12:01.984	39.75
2026-08-24 16:12:02.985	39.75
2026-08-24 16:12:03.985	39.75
2026-08-24 16:12:04.985	39.75
2026-08-24 16:12:05.986	39.75
2026-08-24 16:12:06.986	39.75
2026-08-24 16:12:07.987	39.75
2026-08-24 16:12:08.987	39.75
2026-08-24 16:12:09.988	39.75
2026-08-24 16:12:10.989	39.75
2026-08-24 16:12:11.989	39.75
2026-08-24 16:12:12.990	39.75
2026-08-24 16:12:13.990	39.75
2026-08-24 16:12:14.991	39.75
2026-08-24 16:12:15.992	40.0
2026-08-24 16:12:16.992	40.0
2026-08-24 16:12:17.993	40.0
2026-08-24 16:12:18.994	40.0
2026-08-24 16:12:19.994	40.0
2026-08-24 16:12:20.995	40.0
2026-08-24 16:12:21.996	40.0
2026-08-24 16:12:22.996	40.0
2026-08-24 16:12:23.997	40.0
2026-08-24 16:12:24.997	40.0
2026-08-24 16:12:25.998	40.25
2026-08-24 16:12:26.999	40.25
2026-08-24 16:12:27.999	40.25
2026-08-24 16:12:29.000	40.25
2026-08-24 16:12:30.001	40.25
2026-08-24 16:12:31.002	40.25
2026-08-24 16:12:32.003	40.5
2026-08-24 16:12:33.004	40.25
2026-08-24 16:12:34.004	40.5
2026-08-24 16:12:35.005	40.5
2026-08-24 16:12:36.006	40.5
2026-08-24 16:12:37.007	40.5
2026-08-24 16:12:38.008	40.5
2026-08-24 16:12:39.008	40.5
2026-08-24 16:12:40.009	40.5
2026-08-24 16:12:41.010	40.5
2026-08-24 16:12:42.011	40.5
2026-08-24 16:12:43.012	40.5
2026-08-24 16:12:44.012	40.5
2026-08-24 16:12:45.013	40.5
2026-08-24 16:12:46.014	40.5
2026-08-24 16:12:47.015	40.5
2026-08-24 16:12:48.016	40.5
2026-08-24 16:12:49.017	40.5
2026-08-24 16:12:50.017	40.5
2026-08-24 16:12:51.018	40.5
2026-08-24 16:12:52.019	40.5
2026-08-24 16:12:53.019	40.5
2026-08-24 16:12:54.020	40.5
2026-08-24 16:12:55.024	40.5
2026-08-24 16:12:56.024	40.5
2026-08-24 16:12:57.025	40.5
2026-08-24 16:12:58.025	40.5
2026-08-24 16:12:59.026	40.5
2026-08-24 16:13:00.026	40.5
2026-08-24 16:13:01.027	40.5
2026-08-24 16:13:02.027	40.5
2026-08-24 16:13:03.028	40.5
